comment,num_of_likes,reply_count
who is that in front of him,1,0
Next Climbing Mount Everest,1,0
So amazing review at Pyramid,1,0
He bought a property in Egypt,1,0
Who is here in,1,0
There are if there are gather,1,0
allah helps u,1,0
All things it would be so cool to get to see inside these pyramids,1,0
He definitely dug up that gold piece,1,0
That face after hearing the gold value being,1,0
hour for exploration house of,1,0
Bro literally went immediately back and took that gold,1,0
What if Egyptians were,1,0
Omg crazy,1,0
Mom famous,1,0
It was not the Egyptians who built their but the Jews,1,0
still,1,0
Joe,1,0
One hour,1,0
Quality I watched with,1,0
Thanks for subscriber,1,0
you are not the beast you are the best,1,0
This is how much money have have mrbeast now,1,0
Greetings from the people of Egypt to,1,0
Great Egypt,1,0
People watching this in,1,0
The biggest pyramids are Mayan but Egyptian pyramids are,1,0
This is,1,0
I think gonna catch the,1,0
Calling aliens each time to build,1,0
just how do they manage the Are there air intakes I find it,1,0
Wow the best video seen in days,1,0
VM GRAN MISTERIO TE SALUDA,1,0
Simple life best,1,0
Nolan is just straight up Indiana Jones lmao,1,0
Next Mars in,1,0
Historia,1,0
Can I be in a,1,0
next Hours in Area,1,0
I first watched this in Egypt,1,0
I bought a property in Egypt,1,0
the curse do to Do you want to find Lmao,1,0
crazy,1,0
Bro brought a property in egypt,1,0
Me when I saw the still water,1,0
bro bought a property in egypt,1,0
oh dear,1,0
Not fairo its firon understand,1,0
Proud of being an amazing,1,0
how many properties did u buy,1,0
Bro is the luckiest mf,1,0
in the thick of it for,1,0
Not wise to Googly in still,1,0
welcome to Egypt,1,0
He discovery pyramids with Sb dunk travis scott,1,0
This is the best videos ever,1,0
Egypt welcomes,1,0
OMG This Insane,1,0
Nah this is crazy,1,0
So be for I was,1,0
If no other person has explored then how was it,1,0
Your videos are always so thank,1,0
Amazing content as,1,0
Egypt existed before history existed,1,0
proud to be,1,0
I tried your feastables,1,0
Nah he has to much free time,1,0
I am from Egypt,1,0
Imagine someone coming there to check it out for days but they because of bro,1,0
you do more of more historical,1,0
Welcome to Egypt,1,0
These Egyptian dudes are awesome,1,0
Lol It aliens who built the it was simply the ancient,1,0
NEFERTARI D Lily,1,0
Mrbeast can i compete in your games,1,0
Moral wallet,1,0
bro bought a property in egypt,1,0
Welcome to the Ancient Egyptian,1,0
Nooooo the brain eating thing,1,0
Egypt came then history I love Egypt,1,0
Spend hours in Chernobyl,1,0
Palestine is free,1,0
so cooooool Who agrees,1,0
Loved,1,0
What an adventure of a life time this should have been a longer video,1,0
Make more beast gamessssss,1,0
Ye location kaha par hai,1,0
These Egyptian are wonderful,1,0
next I spent hours in AREA,1,0
Im only,1,0
Welcome to,1,0
We are Egyptian,1,0
Bro erownie not banned,1,0
mummy for marriage with Nolan,1,0
I from Egypt,1,0
narratives being the regular egyptian people did create the pyramids,1,0
That video proofs that humans build this,1,0
amazing how they carved that stone SOOO many years and so perfect and,1,0
yooo he bought a property in egypt and they gave him the property,1,0
they are not tombs they are advanced power plants utilizing knowledge we have yet to obtain,1,0
allah is the best creator,1,0
The are,1,0
Basically a big pile of rocks,1,0
Giza a pyramid for pharaohs and been proven,1,0
Omg finally the vid,1,0
This almost made me cry the pyramids are so beautiful,1,0
I wish I could watch the video in,1,0
proud of being Egyptian,1,0
Wow nice video,1,0
Those pyramids are ahead of even our We still figure out how they were,1,0
in Egypt rn lol,1,0
IS,1,0
There is nothing more important than Do you compare Egypt to just,1,0
How did they let Nolan climb it but not,1,0
bro i went to the same spot as you just last year btw im from egypt,1,0
Egyptian civilization still hides much more than shows us,1,0
They can carve depictions of making wine but none of how they built the pyramids because they build it they inherited it,1,0
felt proud to be,1,0
Love from Bangladesh,1,0
History video amazing omg,1,0
actually been to the so dangerous that when I went I just went back,1,0
this video is great,1,0
Do u guys really how much spends money for this trip,1,0
Under the hour gang,1,0
It is the best video you have ever made,1,0
Its a geo power Not a Its not a,1,0
These Egyptian dudes are awesome,1,0
Under hour gang Dad famous,1,0
Awesome video but we want a more long,1,0
Great thanks for,1,0
Welcome in Egypt,1,0
i am also trying to be a big content creator but nobody supports me,1,0
Egyptian government officials are a little cooler than given them credit,1,0
Unblock erownie mrbeast,1,0
Could should climb Mount Everest,1,0
How much did they pay to be able to explore the,1,0
I have claustrophobia and this video gives me anxiety,1,0
Doing what most cant and documenting it for the whole world to I LOVE IT,1,0
Nice video knowledge,1,0
How did you get out of the you and your friends are it is a miracle,1,0
Amazing content as,1,0
Love from Egypt,1,0
so far the best video you ever did Welcome to Egypt,1,0
nah M veiws in three days crazy,1,0
Love from Philippines bro,1,0
I dare you to make video in space it will blow up,1,0
THIS WAS,1,0
not a tomb but very cool,1,0
Thank you for this very,1,0
Egyptians did not build the pyramids lol,1,0
Zahaih is such an,1,0
Im still thinking aliens,1,0
Sorry Disrespectful,1,0
You should make Feastables Dubai Chocolate bars,1,0
Going to get that gold,1,0
Who is,1,0
I am very proud that I am You are always,1,0
Those who arrived hours later,1,0
Still doubt who built but cool video nonetheless,1,0
No mummies found brits ate them all,1,0
Ms beast no me compraron ms,1,0
I leave in France in Montesson,1,0
You did the things the ancient Egyptians do for what they do,1,0
Thank you brother This is a great,1,0
Thank you for this very,1,0
This was the coolest,1,0
Can you really take Karls Hops,1,0
Welcome to Egypt,1,0
we built the gonna tell,1,0
Come to the pyramids of Teotihuacan in,1,0
Same pls with the Incas,1,0
Are you kidding how did you made this it just a Risk,1,0
Amazing video and the greatest YouTuber,1,0
the video is You need to make more videos about This is very exciting and entertaining,1,0
Who wants to visit Egypt from,1,0
OLANLAR,1,0
million views in,1,0
Ewroniwe est best you,1,0
Amazing content as,1,0
Your videos are always so thank,1,0
The things money can buy you these days,1,0
welcome to Egypt,1,0
poland,1,0
bought property in Egypt,1,0
Anyone after hours,1,0
Egypt is a wonderful place,1,0
karul is the GOAT,1,0
Bro dubbed the video in Arabic as if Egyptian speak Even Disney uses the Egyptian not the Arabic,1,0
As an I think this is the most fascinating video I have ever seen about It really shows our culture and history in a beautiful,1,0
Better than most history shows,1,0
I am watching from,1,0
and proud,1,0
Would be very thankful for a donation,1,0
I wish I could eat it someday feastbles,1,0
hour,1,0
What about the still is it not dangerous,1,0
What about tutankhamon,1,0
that still,1,0
Now do the same for the ones in Mexico,1,0
So proud to be Egyptian,1,0
comes to Ivory Coast beast,1,0
Bro can survive anywhere,1,0
and views wow,1,0
Bro bought a property in Egypt,1,0
brain eating amoeba,1,0
THE GREAT GRAND SALUTE TO YOUR,1,0
We waiting you to come to egypt again,1,0
Where is the Godzilla and Kong is,1,0
brain eating amoeba in that water hits,1,0
not built as no bodies ever found in any And likely they were built before the,1,0
There is a sighting,1,0
Habiby come to Egypt,1,0
First time jealous of a,1,0
As an Egyptian,1,0
Non sono,1,0
Any Indian fan here,1,0
Its not wine,1,0
The only history that I love to hear,1,0
For the love of,1,0
Next I Spent Hours in the Space Later I Spent Hours in the Mars,1,0
proud to be an Egyptian,1,0
Scooby dobido with this one,1,0
Turkish enemy mrbeast,1,0
As an These guys said too many,1,0
Egypt came then came,1,0
already green screen,1,0
lies bc after this video was posten they found a new entrance with stairs and pools under them they are way bigger ur just at the tip didnt even see all of it bc theres still bodys under there,1,0
Bro definitely went back for the nugget,1,0
I am from Egypt,1,0
Want egypt want us,1,0
It was great,1,0
Karl really almost risked it,1,0
He should buy properties in Egypt,1,0
Greatest Of All No doubts,1,0
still water eating amoeba,1,0
put the ca in the bag bro,1,0
When they said underworld that reminded me of percy jackson and the lightning thief,1,0
New youtubers,1,0
Wondering how much he paid,1,0
I saw an apparition while in the,1,0
so sad to see what become these days,1,0
gonna get the,1,0
that is one of the best videos we need a longer version of it,1,0
proving that the pyramids were tombs for the kings of totally haha,1,0
things we do to find you,1,0
tolong top up diamond,1,0
Thanos,1,0
Bro really got Zahi for the video,1,0
Make the price lower so l can join you,1,0
Is there no bacteria in those,1,0
visit great wall of china,1,0
I BOUGHT A PROPERTY IN EGYPT,1,0
What about hours in a submarine,1,0
check out,1,0
The pyramids building for energy The old Egyptian people Built pyramids for energy,1,0
How does bro do,1,0
Hello from Bangladesh,1,0
I from,1,0
Peramonts in year old,1,0
Karl is a cave diver,1,0
diving in still water is crazy,1,0
hours in area,1,0
that gold gonna be HEHEHEH,1,0
No I saw a short about this video,1,0
Insane what followers gives u access to,1,0
You should visit the city of Luxor in Egypt on your next as it contains of the monuments,1,0
awesome,1,0
Egypt,1,0
Under hours gang,1,0
The coolest video ever,1,0
Thats what money can unrestriced access nothing new there,1,0
This video was learned a,1,0
let me try it,1,0
Fais gaffe il y a Dio,1,0
I am new need flowers,1,0
The piramid so beautiful and i believe alien built this think,1,0
What a great indeed,1,0
Wow no mames,1,0
O car is very cute,1,0
I have followed,1,0
really crazy,1,0
Egypt The mother of the the cradle of,1,0
This is some serious flexing,1,0
a wonderful welcome to Egypt,1,0
We need a long version of this it must be hours of cool content,1,0
Am I the only one that wants to play Assasins Creed Origins after,1,0
A youtuber have this much power,1,0
still,1,0
I would love to see you sail to the of the in a sturdy,1,0
I love you very your follower from,1,0
Come to Egypt,1,0
welcome to,1,0
titanic rises the,1,0
Wooooow Thanks for that guys,1,0
Great,1,0
Great content,1,0
Bro play amenti in irl,1,0
Some how aaa yes money is the way of not money of money,1,0
Thanks for,1,0
WELCOME to Egypt every time,1,0
Great vedio awesome,1,0
These Egyptian dudes are,1,0
These Egyptian dudes are,1,0
who use ai,1,0
Do the catacombs next,1,0
I really admire you,1,0
Wirtual will love this,1,0
As an Egyptian I am very happy with this,1,0
I am Moroccan and I love Egyptians very much,1,0
I wonder how those bats will get out of,1,0
Great,1,0
How much did he zahi charged you for all,1,0
Did you really write,1,0
And somehow there are more pyramids in Sudan then Egypt,1,0
Wow Egypt,1,0
already seen all this in AC Origins,1,0
hours in Brazil,1,0
This veideo was awsome,1,0
Under hours,1,0
That same,1,0
Jesus is the only king,1,0
Craziest YouTuber ever,1,0
This is nice video,1,0
Egyptian convince me they built all that as a tomb,1,0
What wisdom I am Egyptian and,1,0
This work is I am from I wish you a happy visit and I am happy with your visit to the,1,0
We want you to discover valley of the king in laxour city this will be exciting and incredible video,1,0
So blacks built the,1,0
much more in luxor,1,0
WHERE IS THE KINGS I THOUT THEY WERE IN THERE TOMB,1,0
One of the best video i have a seen,1,0
